CustomerID,Age,Gender,Tenure,Service_Internet,Service_Phone,Service_TV,Contract,PaymentMethod,MonthlyCharges,TotalCharges,StreamingMovies,StreamingMusic,OnlineSecurity,TechSupport,Monthly_Tenure_Ratio,Phone_Internet_Both,TotalCharges_Age_Ratio,Uses_Streaming
2647,35.0,1,57,0,1,1,2,2,107.96,6151.24,1,0,1,0,1.8613793103448275,0,170.86777777777777,1
2233,49.0,1,15,0,1,0,0,1,72.4,1068.1,0,1,0,0,4.525,0,21.362,1
1613,33.0,0,42,1,0,1,1,1,62.83,2631.05,1,1,0,1,1.4611627906976743,0,77.38382352941177,1
2018,65.0,0,28,1,1,1,0,1,84.1,2352.26,0,1,1,0,2.9,1,35.64030303030303,1
2924,54.0,1,67,1,0,0,0,1,105.99,7099.97,1,0,1,0,1.5586764705882352,0,129.09036363636363,1
1838,43.0,1,69,1,1,0,0,1,68.36,4690.16,0,0,1,0,0.9765714285714285,1,106.59454545454545,0
323,37.0,1,70,1,1,0,0,3,81.65,5715.51,0,0,1,1,1.1500000000000001,1,150.40815789473686,0
2083,20.0,1,52,0,1,1,2,3,113.65,5914.77,0,0,1,0,2.1443396226415095,0,281.6557142857143,0
547,69.0,1,63,0,0,1,2,3,105.38,6612.85,0,0,0,1,1.6465625,0,94.46928571428572,0
3594,62.0,1,10,1,1,0,1,2,28.78,283.96,1,1,0,0,2.6163636363636367,1,4.507301587301587,1
3571,50.0,1,51,1,1,1,2,0,97.06,4954.58,1,1,0,0,1.8665384615384615,1,97.14862745098038,1
784,28.0,1,28,1,1,1,0,3,90.36,2514.23,0,0,0,1,3.115862068965517,1,86.69758620689655,0
782,44.0,1,61,1,1,1,0,0,86.87,5305.07,1,1,1,0,1.4011290322580645,1,117.89044444444444,1
1411,30.0,1,24,1,1,0,0,2,31.95,753.1,1,0,1,0,1.278,1,24.293548387096774,1
1561,48.0,0,22,1,1,1,0,0,98.19,2164.29,0,1,1,0,4.269130434782609,1,44.169183673469384,1
2263,33.0,1,16,1,0,1,1,2,114.83,1834.85,0,0,1,0,6.754705882352941,0,53.96617647058823,0
2144,58.0,0,13,1,1,1,0,2,100.07,1279.88,1,0,0,0,7.147857142857142,1,21.692881355932204,1
709,43.0,1,26,1,1,1,0,2,67.56,1751.38,0,1,1,0,2.502222222222222,1,39.80409090909091,1
2545,35.0,0,9,1,1,1,2,2,108.12,976.26,1,0,0,0,10.812000000000001,1,27.118333333333332,1
3386,66.0,0,18,1,0,1,0,2,24.05,433.75,0,1,0,1,1.2657894736842106,0,6.473880597014926,1
2729,29.0,1,3,0,1,1,0,2,97.37,300.58,1,0,0,0,24.3425,0,10.019333333333332,1
1840,44.0,0,41,1,0,1,1,3,25.64,1050.78,1,1,0,1,0.6104761904761905,0,23.350666666666665,1
3702,57.0,0,23,1,0,0,2,0,89.9,2068.09,0,0,0,1,3.7458333333333336,0,35.656724137931036,0
81,51.0,0,51,0,1,1,2,2,67.02,3425.89,1,0,1,1,1.2888461538461538,0,65.8825,1
723,62.0,1,38,1,0,1,1,2,48.66,1841.65,0,1,1,0,1.2476923076923077,0,29.232539682539684,1
1916,62.0,0,31,0,1,1,1,0,77.77,2422.83,1,0,0,0,2.4303125,0,38.45761904761905,1
2983,50.0,0,6,1,0,1,2,0,101.0,605.39,1,1,1,1,14.428571428571429,0,11.870392156862744,1
1540,48.0,1,63,1,0,1,0,2,66.42,4194.09,1,1,1,0,1.0378125,0,85.59367346938775,1
3052,37.0,0,11,1,1,0,2,2,61.28,661.14,1,0,1,0,5.1066666666666665,1,17.39842105263158,1
1844,26.0,0,33,0,0,0,0,0,80.04,2642.59,1,0,1,1,2.354117647058824,0,97.87370370370371,1
1547,41.0,1,39,0,0,1,1,2,104.12,4060.22,0,0,1,1,2.603,0,96.67190476190476,0
2607,40.0,1,19,1,1,1,0,2,36.56,692.21,0,1,0,1,1.828,1,16.883170731707317,1
2238,22.0,1,21,1,0,1,2,3,64.63,1362.6,0,0,0,0,2.9377272727272725,0,59.24347826086956,0
2804,57.0,0,63,1,1,0,0,2,36.44,2301.87,1,0,0,1,0.569375,1,39.687413793103445,1
839,50.0,0,16,0,1,1,0,3,108.8,1745.22,0,1,1,1,6.3999999999999995,0,34.22,1
1078,45.0,0,49,1,1,1,1,0,69.35,3387.26,0,1,1,0,1.3869999999999998,1,73.63608695652174,1
2075,25.0,1,52,1,1,0,1,0,21.52,1109.84,0,0,0,0,0.4060377358490566,1,42.68615384615384,0
3658,60.0,1,25,1,1,0,1,2,37.29,935.85,0,1,0,0,1.4342307692307692,1,15.341803278688525,1
3504,54.0,1,36,0,1,0,0,2,30.28,1076.92,1,0,0,0,0.8183783783783785,0,19.58036363636364,1
2594,52.0,0,69,0,1,0,2,3,51.23,3518.94,1,0,0,0,0.7318571428571428,0,66.39509433962264,1
1432,19.0,0,28,0,1,0,0,2,78.03,2178.91,0,1,0,0,2.690689655172414,0,108.9455,1
1918,23.0,1,54,0,1,1,1,2,20.01,1087.61,0,0,0,0,0.3638181818181819,0,45.31708333333333,0
2046,56.0,1,71,1,0,1,0,2,24.14,1692.01,1,1,0,0,0.3352777777777778,0,29.68438596491228,1
404,39.0,0,12,1,1,0,0,2,114.24,1362.6,1,0,0,0,8.787692307692307,1,34.065,1
1212,57.0,0,18,0,1,1,0,0,26.71,483.4,0,0,0,0,1.4057894736842105,0,8.33448275862069,0
989,44.0,0,17,1,1,1,0,3,103.91,2132.26,1,0,0,1,5.772777777777778,1,47.38355555555556,1
1142,30.0,1,51,1,1,0,1,3,26.85,1380.34,1,1,1,0,0.5163461538461539,1,44.527096774193545,1
2257,35.0,0,39,0,1,1,1,1,64.77,2534.19,1,1,0,0,1.6192499999999999,0,70.39416666666666,1
2439,18.0,0,26,1,1,1,0,0,119.33,3117.45,1,1,0,0,4.41962962962963,1,164.07631578947368,1
2301,23.0,0,3,1,1,0,1,3,97.12,303.36,0,0,0,1,24.28,1,12.64,0
804,29.0,0,64,1,0,0,0,2,63.68,4061.57,0,1,1,0,0.9796923076923076,0,135.38566666666668,1
481,44.0,0,70,1,1,0,0,2,92.91,6506.68,1,1,1,0,1.3085915492957747,1,144.5928888888889,1
1588,34.0,1,51,0,0,1,0,2,78.5,3985.67,0,0,1,0,1.5096153846153846,0,113.87628571428571,0
1691,50.0,0,40,1,1,0,0,0,89.21,3568.67,1,1,0,0,2.1758536585365853,1,69.97392156862745,1
137,69.0,1,40,0,0,1,0,2,71.54,2873.79,1,1,0,1,1.744878048780488,0,41.05414285714286,1
2913,26.0,1,34,1,0,1,2,0,92.4,3138.49,0,0,0,0,2.64,0,116.24037037037036,0
1176,67.0,0,71,0,0,1,0,2,53.16,3776.81,0,0,0,0,0.7383333333333333,0,55.54132352941176,0
832,44.0,0,14,1,1,1,0,1,92.26,1283.18,0,0,1,0,6.150666666666667,1,28.515111111111114,0
457,56.0,1,23,0,1,0,0,1,93.23,2154.89,1,1,0,0,3.8845833333333335,0,37.80508771929824,1
2616,69.0,0,34,0,1,1,1,3,102.33,3472.07,0,0,0,0,2.9237142857142855,0,49.601,0
3623,30.0,0,35,1,1,1,1,3,81.83,2861.97,0,1,1,1,2.2730555555555556,1,92.3216129032258,1
2459,36.0,0,4,1,1,1,0,3,88.3,344.54,0,1,1,0,17.66,1,9.311891891891893,1
3627,34.0,1,49,1,1,1,0,0,32.63,1596.33,1,1,1,1,0.6526000000000001,1,45.609428571428566,1
1663,51.0,1,29,1,0,1,0,3,40.42,1171.44,0,0,1,1,1.3473333333333335,0,22.52769230769231,0
1223,48.0,1,51,0,1,1,0,1,69.59,3236.94,1,0,1,1,1.3382692307692308,0,66.06,1
1765,40.0,0,38,1,1,0,0,2,51.2,1939.04,0,0,0,1,1.3128205128205128,1,47.29365853658536,0
2737,53.0,1,52,1,1,1,0,2,84.27,4391.13,0,1,1,0,1.5899999999999999,1,81.31722222222223,1
826,61.0,1,17,0,1,1,0,1,59.96,1007.24,0,0,0,0,3.3311111111111114,0,16.245806451612903,0
2384,42.0,0,7,1,1,1,0,2,61.55,446.43,0,0,0,1,7.69375,1,10.382093023255814,0
3530,51.0,0,57,1,1,1,1,0,72.3,4111.24,1,0,0,0,1.246551724137931,1,79.06230769230768,1
41,38.0,1,11,1,0,0,2,1,88.24,967.39,0,1,0,0,7.353333333333333,0,24.804871794871794,1
3182,38.0,0,17,1,1,1,0,1,99.17,1677.01,1,1,0,0,5.509444444444444,1,43.00025641025641,1
2221,69.0,1,67,0,1,0,0,2,49.8,3343.78,0,1,0,0,0.7323529411764705,0,47.76828571428572,1
3207,66.0,0,59,1,1,1,2,0,48.93,2888.54,1,0,1,0,0.8155,1,43.11253731343284,1
1913,21.0,1,23,1,1,1,0,2,101.38,2334.52,0,0,0,0,4.224166666666666,1,106.11454545454545,0
776,52.0,0,22,1,1,1,2,1,110.89,2436.35,1,0,0,0,4.821304347826087,1,45.9688679245283,1
2927,65.0,0,37,0,1,0,0,0,97.0,3579.37,1,1,1,0,2.5526315789473686,0,54.23287878787879,1
2294,57.0,0,48,0,1,1,0,3,118.23,5659.4,0,0,0,0,2.412857142857143,0,97.5758620689655,0
2614,53.0,1,12,0,1,1,0,3,75.03,889.34,0,0,0,0,5.771538461538461,0,16.46925925925926,0
2447,18.0,0,8,1,0,1,0,0,32.13,269.98,1,0,0,1,3.5700000000000003,0,14.209473684210527,1
320,26.0,0,39,1,0,1,1,0,108.76,4258.56,0,0,1,1,2.7190000000000003,0,157.72444444444446,0
2292,53.0,0,44,1,1,1,0,2,107.83,4740.1,0,1,0,0,2.3962222222222223,1,87.77962962962964,1
3343,61.0,1,32,1,0,1,1,1,70.84,2265.91,0,1,0,1,2.146666666666667,0,36.54693548387097,1
3705,61.0,0,14,0,0,1,1,3,106.58,1501.01,0,1,0,1,7.105333333333333,0,24.20983870967742,1
682,56.0,1,57,1,1,0,2,0,37.06,2118.66,0,1,1,1,0.6389655172413794,1,37.16947368421052,1
1594,67.0,0,19,1,0,0,0,1,102.47,1960.6,1,0,0,1,5.1235,0,28.83235294117647,1
3294,64.0,1,18,1,1,0,0,2,74.59,1330.08,0,1,0,0,3.9257894736842105,1,20.46276923076923,1
623,24.0,1,31,1,0,1,0,0,25.25,763.86,0,0,1,0,0.7890625,0,30.5544,0
1345,34.0,1,7,1,1,0,0,2,39.28,271.61,0,1,0,0,4.91,1,7.760285714285715,1
2032,43.0,0,32,1,0,0,1,3,39.75,1270.11,0,1,1,1,1.2045454545454546,0,28.86613636363636,1
1040,69.0,0,24,1,1,1,0,3,85.44,2056.18,0,1,0,0,3.4175999999999997,1,29.374,1
979,41.0,1,3,0,0,1,0,3,100.45,304.18,1,0,1,0,25.1125,0,7.242380952380953,1
3314,53.0,1,11,1,1,1,0,2,65.57,723.55,0,0,0,0,5.464166666666666,1,13.399074074074074,0
2941,43.0,0,53,1,1,0,1,3,113.0,5989.27,0,1,1,0,2.0925925925925926,1,136.11977272727273,1
1649,29.0,1,70,1,1,1,0,1,67.06,4696.42,0,0,1,1,0.9445070422535211,1,156.54733333333334,0
297,27.0,0,39,0,1,1,1,2,73.5,2868.59,1,1,1,0,1.8375,0,102.44964285714286,1
3701,59.0,0,69,1,1,1,0,0,41.76,2875.4,1,1,0,0,0.5965714285714285,1,47.92333333333333,1
93,45.0,0,49,1,1,0,1,3,70.17,3432.8,0,1,0,1,1.4034,1,74.62608695652175,1
1706,34.0,0,61,0,1,1,2,2,42.93,2617.14,1,0,1,1,0.6924193548387096,0,74.77542857142856,1
2210,35.0,1,27,0,1,1,1,3,96.12,2574.17,0,0,0,1,3.432857142857143,0,71.50472222222223,0
1977,46.0,0,47,1,0,0,0,2,118.63,5580.87,0,1,1,0,2.471458333333333,0,118.74191489361702,1
2917,52.0,1,3,0,1,0,2,0,95.63,275.87,0,0,0,0,23.9075,0,5.205094339622642,0
2212,47.0,1,58,1,1,1,1,0,45.5,2637.16,1,1,0,0,0.7711864406779662,1,54.94083333333333,1
1086,34.0,0,11,1,0,0,0,2,118.23,1299.42,0,1,0,1,9.852500000000001,0,37.126285714285714,1
167,26.0,1,19,1,0,1,0,2,80.03,1506.52,1,1,0,0,4.0015,0,55.797037037037036,1
1910,42.0,1,34,1,1,1,0,0,88.01,2995.96,0,1,1,0,2.5145714285714287,1,69.67348837209302,1
292,49.0,0,42,1,1,0,1,2,99.26,4164.76,0,1,0,0,2.308372093023256,1,83.29520000000001,1
2640,20.0,1,32,1,1,1,2,1,39.03,1253.91,1,1,0,0,1.1827272727272728,1,59.71,1
1617,28.0,1,48,1,0,0,0,3,102.11,4892.26,1,0,1,0,2.083877551020408,0,168.69862068965517,1
567,58.0,1,71,0,1,1,1,3,79.41,5652.13,0,1,0,1,1.1029166666666665,0,95.79881355932204,1
214,66.0,1,49,1,1,0,1,1,81.55,4002.23,1,1,0,0,1.631,1,59.73477611940299,1
3334,51.0,0,41,1,1,0,0,2,33.01,1346.76,1,0,0,1,0.785952380952381,1,25.89923076923077,1
1439,44.0,1,4,1,1,1,2,0,96.88,392.29,1,0,0,0,19.375999999999998,1,8.717555555555556,1
568,44.0,0,56,0,1,1,0,0,61.84,3454.28,0,0,0,0,1.0849122807017544,0,76.76177777777778,0
722,57.0,1,7,1,1,0,0,2,86.19,603.86,1,1,1,0,10.77375,1,10.411379310344827,1
660,46.0,1,16,0,1,0,0,3,90.22,1449.18,0,0,0,0,5.307058823529411,0,30.8336170212766,0
3227,56.0,1,21,1,0,0,1,2,66.11,1367.52,1,1,1,1,3.005,0,23.99157894736842,1
1419,61.0,0,6,1,1,1,2,2,95.78,585.58,1,0,0,0,13.682857142857143,1,9.44483870967742,1
3542,53.0,1,13,1,1,1,1,0,23.49,296.85,1,1,0,1,1.6778571428571427,1,5.497222222222223,1
851,64.0,0,5,1,0,0,0,0,52.58,272.16,1,0,1,0,8.763333333333334,0,4.187076923076924,1
3016,55.0,0,16,1,0,1,1,3,27.9,438.92,0,1,0,0,1.6411764705882352,0,7.8378571428571435,1
653,44.0,0,50,1,0,1,0,1,56.09,2808.36,1,0,0,0,1.0998039215686275,0,62.408,1
1029,53.0,0,20,1,0,0,2,0,38.0,743.86,0,1,0,1,1.8095238095238095,0,13.775185185185185,1
1025,48.0,1,16,1,1,1,0,2,113.1,1808.39,0,1,1,0,6.652941176470588,1,36.90591836734694,1
2038,33.0,1,26,1,1,1,0,1,83.02,2156.08,1,0,0,0,3.0748148148148147,1,63.41411764705882,1
2825,24.0,1,32,1,0,0,1,3,89.14,2860.82,0,0,0,1,2.701212121212121,0,114.4328,0
1546,66.0,1,50,1,0,0,0,2,111.06,5560.25,1,0,1,0,2.1776470588235295,0,82.98880597014926,1
2948,59.0,0,30,0,0,1,1,2,28.64,867.49,0,0,0,1,0.9238709677419356,0,14.458166666666667,0
3222,58.0,0,33,1,1,1,0,2,72.6,2379.97,1,1,1,0,2.135294117647059,1,40.33847457627118,1
2449,58.0,1,44,1,1,1,0,3,60.82,2671.94,0,1,0,0,1.3515555555555556,1,45.287118644067796,1
712,64.0,0,42,1,0,0,1,3,88.57,3706.49,0,1,1,1,2.059767441860465,0,57.02292307692307,1
2974,52.0,0,54,1,1,0,1,2,79.91,4319.53,0,0,0,1,1.452909090909091,1,81.50056603773585,0
992,62.0,0,68,1,1,1,0,3,35.62,2418.04,0,0,0,0,0.5162318840579709,1,38.3815873015873,0
2102,66.0,1,34,0,0,1,0,3,67.12,2276.59,1,0,1,0,1.917714285714286,0,33.9789552238806,1
443,39.0,0,56,1,0,0,0,2,49.1,2752.03,0,1,0,1,0.8614035087719298,0,68.80075000000001,1
3267,57.0,1,13,0,1,0,0,3,105.97,1400.8,0,0,1,1,7.569285714285714,0,24.151724137931033,0
3108,48.0,1,54,0,1,0,0,2,41.1,2218.66,0,1,1,0,0.7472727272727273,0,45.27877551020408,1
662,27.0,0,58,1,1,1,2,0,115.44,6705.93,1,1,1,1,1.9566101694915254,1,239.4975,1
3639,43.0,1,27,0,1,1,0,1,111.96,3011.63,0,0,1,1,3.998571428571428,0,68.44613636363637,0
935,46.0,0,6,1,1,0,1,1,85.99,507.09,1,1,0,1,12.284285714285714,1,10.789148936170212,1
2494,27.0,1,51,1,1,1,0,2,25.29,1298.28,1,1,0,1,0.4863461538461538,1,46.36714285714286,1
1270,27.0,1,21,1,1,0,0,2,41.61,873.21,0,1,0,0,1.8913636363636364,1,31.18607142857143,1
3385,58.0,1,33,0,1,1,1,2,52.99,1763.56,0,0,1,0,1.558529411764706,0,29.890847457627117,0
2977,67.0,1,45,1,1,0,0,2,25.9,1174.34,1,0,1,1,0.5630434782608695,1,17.26970588235294,1
1427,26.0,0,17,1,0,1,0,0,103.74,1749.72,1,1,1,0,5.763333333333333,0,64.80444444444444,1
1553,53.0,1,11,1,1,0,0,2,85.65,948.92,1,0,0,1,7.1375,1,17.572592592592592,1
710,55.0,1,21,1,1,1,2,2,90.9,1907.02,1,1,1,0,4.131818181818182,1,34.05392857142857,1
589,27.0,0,20,0,0,1,0,2,55.31,1102.22,1,1,0,0,2.633809523809524,0,39.365,1
2821,67.0,0,47,1,0,1,1,2,31.61,1486.79,0,1,0,0,0.6585416666666667,0,21.86455882352941,1
3446,32.0,1,69,1,1,0,0,0,63.22,4361.36,0,0,0,0,0.9031428571428571,1,132.16242424242424,0
3066,32.0,0,36,1,0,1,0,2,64.94,2342.46,0,1,0,1,1.755135135135135,0,70.98363636363636,1
3537,44.0,1,14,1,1,1,0,0,85.91,1186.3,1,1,0,1,5.727333333333333,1,26.362222222222222,1
72,62.0,1,21,1,0,1,0,1,100.03,2097.19,0,0,1,1,4.546818181818182,0,33.28873015873016,0
1194,26.0,0,42,1,1,0,0,2,66.39,2785.46,1,0,1,1,1.5439534883720931,1,103.16518518518518,1
2471,36.0,1,6,1,1,1,0,2,84.57,495.03,0,1,0,0,12.081428571428571,1,13.379189189189189,1
1865,69.0,1,61,1,0,1,2,3,47.37,2898.39,0,0,1,0,0.7640322580645161,0,41.40557142857143,0
210,61.0,1,3,1,1,0,0,2,37.78,93.87,1,0,0,0,9.445,1,1.5140322580645162,1
2298,34.0,1,67,1,0,1,2,2,56.86,3801.96,1,0,0,1,0.8361764705882353,0,108.62742857142857,1
1191,37.0,1,43,1,0,1,0,2,54.72,2356.85,0,0,1,1,1.2436363636363637,0,62.022368421052626,0
585,58.0,1,28,1,0,1,0,0,92.32,2597.36,0,1,1,1,3.1834482758620686,0,44.02305084745763,1
1083,64.0,0,18,1,0,1,2,0,23.13,420.1,1,0,0,1,1.2173684210526314,0,6.463076923076923,1
152,56.0,1,32,0,0,1,1,3,87.08,2788.62,0,0,1,0,2.6387878787878787,0,48.92315789473684,0
372,38.0,0,4,1,1,0,0,1,107.99,423.83,0,0,0,1,21.598,1,10.867435897435897,0
1465,51.0,0,52,0,1,1,2,3,116.02,6035.12,0,1,0,0,2.189056603773585,0,116.06,1
2923,38.0,1,53,0,1,1,1,2,114.54,6059.54,1,0,1,0,2.1211111111111114,0,155.3728205128205,1
679,27.0,0,59,0,0,1,0,3,72.27,4288.72,1,0,1,0,1.2045,0,153.16857142857143,1
1961,44.0,1,62,1,1,1,1,2,27.72,1729.37,1,1,1,1,0.44,1,38.43044444444444,1
1079,45.0,1,47,1,1,0,1,1,118.63,5590.37,0,0,0,0,2.471458333333333,1,121.52978260869565,0
3528,37.0,1,14,1,1,0,0,2,72.12,1008.5,1,0,0,1,4.808000000000001,1,26.539473684210527,1
228,31.0,0,37,1,0,1,0,2,111.49,4125.51,0,0,0,0,2.9339473684210526,0,128.9221875,0
2363,38.0,0,33,1,1,0,1,2,117.24,3860.29,0,0,0,1,3.448235294117647,1,98.98179487179488,0
3670,49.0,0,28,1,1,1,0,0,87.98,2468.02,1,0,0,0,3.033793103448276,1,49.3604,1
2549,52.0,1,59,1,1,0,1,3,36.03,2131.32,0,0,1,1,0.6005,1,40.21358490566038,0
3540,44.0,0,41,1,0,1,0,0,98.89,4046.93,1,1,0,1,2.3545238095238097,0,89.93177777777777,1
2648,23.0,1,18,0,0,1,0,1,61.94,1116.79,0,1,1,1,3.26,0,46.532916666666665,1
2425,67.0,0,43,1,1,0,1,1,86.21,3703.03,1,0,0,1,1.9593181818181817,1,54.45632352941177,1
869,53.0,1,6,1,1,1,1,0,75.07,466.02,1,0,0,0,10.724285714285713,1,8.629999999999999,1
2633,46.0,0,41,1,1,0,1,1,119.18,4896.16,1,1,1,0,2.837619047619048,1,104.1736170212766,1
672,20.0,1,64,0,1,1,2,3,86.53,5537.56,0,0,1,0,1.3312307692307692,0,263.6933333333333,0
2523,31.0,1,5,1,0,0,2,2,105.36,536.52,1,0,0,0,17.56,0,16.76625,1
576,48.0,0,10,1,1,1,0,3,90.86,923.85,0,1,1,0,8.26,1,18.854081632653063,1
294,43.0,1,30,0,0,1,0,2,20.0,604.67,0,1,0,0,0.6451612903225806,0,13.7425,1
1837,21.0,0,8,1,1,1,1,1,25.47,221.62,1,1,0,0,2.83,1,10.073636363636364,1
29,30.0,0,9,1,1,0,0,1,40.05,356.66,0,1,0,0,4.005,1,11.505161290322581,1
1839,52.0,0,43,1,1,1,0,2,81.61,3508.42,0,0,1,0,1.8547727272727272,1,66.19660377358491,0
1964,49.0,1,12,1,1,1,0,0,56.6,699.39,0,1,0,0,4.353846153846154,1,13.9878,1
1550,25.0,1,48,0,0,1,1,3,41.29,1988.6,1,1,0,0,0.8426530612244898,0,76.48461538461538,1
1355,19.0,0,6,1,0,1,0,1,50.82,291.71,0,1,1,1,7.26,0,14.5855,1
882,45.0,0,41,1,1,0,0,2,33.12,1360.55,1,1,0,1,0.7885714285714285,1,29.577173913043477,1
3347,61.0,1,11,0,1,0,2,2,47.77,521.01,1,0,1,1,3.9808333333333334,0,8.403387096774193,1
2666,45.0,1,69,0,1,1,0,1,108.48,2132.26,1,0,1,1,1.5497142857142858,0,46.35347826086957,1
942,52.0,0,33,1,1,1,0,3,63.2,2078.3,0,1,1,0,1.8588235294117648,1,39.213207547169816,1
515,44.0,1,3,0,1,1,1,2,51.02,156.45,0,1,0,0,12.755,0,3.4766666666666666,1
786,23.0,1,51,1,0,0,1,0,65.64,3352.8,1,1,0,1,1.2623076923076924,0,139.70000000000002,1
891,54.0,1,33,0,1,1,0,2,76.46,2517.88,1,0,0,1,2.2488235294117644,0,45.779636363636364,1
3628,24.0,1,51,0,1,0,0,0,97.5,4958.15,0,0,1,1,1.875,0,198.326,0
3733,39.0,0,14,0,0,0,0,2,60.85,847.48,1,1,0,0,4.056666666666667,0,21.187,1
1611,69.0,0,32,1,0,1,2,2,52.43,1685.8,0,0,0,0,1.5887878787878789,0,24.082857142857144,0
2201,22.0,1,15,0,0,1,0,0,38.43,559.52,0,0,0,1,2.401875,0,24.32695652173913,0
1064,23.0,1,5,1,1,0,2,2,70.44,328.67,0,0,0,0,11.74,1,13.694583333333334,0
753,39.0,1,71,1,1,1,0,2,76.2,5404.51,1,0,0,1,1.0583333333333333,1,135.11275,1
3258,63.0,1,50,1,1,1,0,1,68.15,3410.64,0,1,0,0,1.3362745098039217,1,53.29125,1
2993,42.0,1,2,0,1,0,0,2,80.87,145.09,0,1,0,1,26.956666666666667,0,3.374186046511628,1
1661,63.0,1,44,1,1,1,1,2,113.33,4978.44,1,0,0,1,2.5184444444444445,1,77.788125,1
2926,42.0,1,5,1,1,1,0,0,116.11,574.0,1,1,0,1,19.351666666666667,1,13.348837209302326,1
3455,60.0,1,60,0,0,0,0,3,108.04,6485.12,1,0,0,0,1.7711475409836066,0,106.31344262295082,1
3092,69.0,0,64,1,0,1,1,0,35.32,2276.03,0,1,1,1,0.5433846153846154,0,32.51471428571429,1
2595,55.0,0,46,0,1,0,0,2,88.64,4089.86,1,1,0,0,1.8859574468085107,0,73.0332142857143,1
425,69.0,1,66,1,1,0,1,3,46.51,3075.82,1,0,1,0,0.6941791044776119,1,43.940285714285714,1
3124,46.0,1,54,1,0,0,2,2,52.18,2801.4,1,1,0,0,0.9487272727272728,0,59.60425531914894,1
1727,52.0,0,33,0,1,0,1,0,27.37,905.89,0,1,1,1,0.805,0,17.092264150943397,1
376,35.0,0,17,0,1,0,0,3,67.63,1140.07,1,1,0,1,3.757222222222222,0,31.668611111111108,1
901,42.0,1,67,1,1,1,1,0,43.1,2893.5,0,1,1,1,0.6338235294117647,1,67.29069767441861,1
1848,25.0,1,14,1,1,0,0,0,117.99,1664.24,0,0,0,0,7.866,1,64.00923076923077,0
3279,57.0,0,22,1,1,0,0,2,65.32,1429.29,1,1,0,0,2.84,1,24.642931034482757,1
3474,45.0,1,41,0,1,1,2,1,91.65,3743.17,0,1,1,0,2.1821428571428574,0,81.37326086956521,1
504,19.0,1,17,0,1,1,1,0,28.59,513.35,0,1,0,0,1.5883333333333334,0,25.6675,1
3273,44.0,1,11,1,1,0,0,1,83.08,917.96,0,1,0,1,6.923333333333333,1,20.39911111111111,1
2644,53.0,1,58,1,1,0,0,0,27.22,1570.9,0,0,0,0,0.46135593220338983,1,29.090740740740742,0
129,58.0,1,10,1,0,1,2,1,41.64,416.91,1,1,1,1,3.7854545454545456,0,7.066271186440678,1
2044,43.0,0,33,1,1,1,0,2,85.7,2809.59,0,1,0,1,2.5205882352941176,1,63.854318181818186,1
2689,47.0,1,22,0,1,1,0,2,82.49,1826.66,1,1,0,0,3.5865217391304345,0,38.055416666666666,1
2023,61.0,0,37,1,1,1,1,0,105.49,3903.83,0,1,0,1,2.7760526315789473,1,62.964999999999996,1
3292,25.0,1,21,0,1,0,0,3,80.56,1715.08,1,0,0,1,3.661818181818182,0,65.96461538461539,1
2604,43.0,0,39,0,1,1,1,0,69.34,2682.72,1,0,1,1,1.7335,0,60.97090909090909,1
3742,66.0,0,26,1,0,1,2,2,86.42,2235.01,1,0,1,1,3.200740740740741,0,33.358358208955224,1
2707,51.0,1,7,1,0,0,2,2,74.73,522.54,0,0,0,1,9.34125,0,10.048846153846153,0
1889,41.0,1,13,1,1,1,0,2,117.41,1541.64,0,0,0,0,8.38642857142857,1,36.705714285714286,0
421,66.0,1,25,0,1,0,1,2,107.74,2696.57,1,1,1,1,4.1438461538461535,0,40.247313432835824,1
3584,47.0,1,19,1,1,1,0,2,74.13,1401.42,0,1,0,1,3.7064999999999997,1,29.196250000000003,1
908,69.0,0,56,0,1,1,0,0,56.47,3167.91,1,1,1,1,0.9907017543859649,0,45.25585714285714,1
3456,30.0,0,51,1,1,1,0,2,43.78,2230.86,1,0,1,1,0.841923076923077,1,71.96322580645162,1
1253,29.0,1,39,1,1,1,0,0,38.6,1503.96,0,0,0,0,0.9650000000000001,1,50.132,0
2177,67.0,0,53,0,1,1,0,3,112.4,5940.0,0,0,0,1,2.0814814814814815,0,87.3529411764706,0
38,45.0,0,2,0,0,1,0,2,111.14,224.16,0,1,0,0,37.04666666666667,0,4.873043478260869,1
3039,29.0,1,63,1,1,1,0,0,86.6,5458.15,0,0,1,1,1.353125,1,181.93833333333333,0
2426,61.0,1,7,0,0,0,0,2,57.09,409.32,1,1,1,0,7.13625,0,6.601935483870967,1
2285,68.0,0,59,1,1,1,0,2,87.03,5123.85,0,0,0,0,1.4505000000000001,1,74.25869565217391,0
3157,69.0,0,31,0,1,0,0,1,49.36,1542.75,0,0,0,0,1.5425,0,22.039285714285715,0
1327,27.0,1,10,1,1,1,2,1,58.19,576.03,1,0,0,0,5.29,1,20.572499999999998,1
3461,35.0,1,7,1,0,0,0,2,36.04,249.93,0,1,1,0,4.505,0,6.9425,1
1601,44.0,1,44,1,1,0,0,2,107.76,4740.27,0,1,0,0,2.3946666666666667,1,105.33933333333334,1
1953,66.0,0,48,0,1,0,0,1,114.91,5514.56,1,1,1,0,2.3451020408163266,0,82.3068656716418,1
