CustomerID,Age,Gender,Tenure,Service_Internet,Service_Phone,Service_TV,Contract,PaymentMethod,MonthlyCharges,TotalCharges,StreamingMovies,StreamingMusic,OnlineSecurity,TechSupport,Churn,Monthly_Tenure_Ratio,Phone_Internet_Both,TotalCharges_Age_Ratio,Uses_Streaming
982,22.0,1,4,1,1,0,0,0,83.18,324.14,1,0,1,0,1,16.636000000000003,1,14.093043478260869,1
1343,64.0,0,57,1,1,1,0,2,85.12,4844.63,0,1,0,1,0,1.4675862068965517,1,74.53276923076923,1
2008,40.0,1,49,1,1,0,2,3,40.63,1986.99,1,0,0,0,0,0.8126000000000001,1,48.463170731707315,1
2867,66.0,1,44,1,1,0,0,0,41.61,1827.0,0,1,0,0,0,0.9246666666666666,1,27.26865671641791,1
359,26.0,1,14,1,1,0,0,0,112.82,1574.33,0,0,0,0,0,7.521333333333333,1,58.30851851851852,0
2917,52.0,1,3,0,1,0,2,0,95.63,275.87,0,0,0,0,1,23.9075,0,5.205094339622642,0
612,37.0,0,62,1,0,0,0,2,113.43,7035.56,1,1,0,1,0,1.8004761904761906,0,185.1463157894737,1
2540,66.0,1,64,1,0,0,1,0,102.97,6585.52,1,1,1,1,0,1.5841538461538462,0,98.2913432835821,1
1239,59.0,0,45,1,1,0,0,3,60.21,2699.93,0,0,1,0,0,1.308913043478261,1,44.99883333333333,0
92,52.0,1,58,1,1,0,0,0,32.19,1871.87,1,0,1,1,0,0.545593220338983,1,35.31830188679245,1
1382,67.0,0,20,1,1,0,0,3,82.96,1667.68,1,1,1,0,0,3.95047619047619,1,24.524705882352944,1
1393,35.0,1,58,0,1,1,0,1,55.2,3199.14,0,0,1,0,0,0.9355932203389831,0,88.865,0
1389,34.0,1,57,1,1,1,2,2,62.54,3582.59,1,1,1,1,0,1.0782758620689654,1,102.35971428571429,1
1050,44.0,0,68,1,1,0,2,0,62.59,4278.28,1,1,0,1,0,0.9071014492753624,1,95.07288888888888,1
2083,20.0,1,52,0,1,1,2,3,113.65,5914.77,0,0,1,0,0,2.1443396226415095,0,281.6557142857143,0
2965,49.0,0,37,0,0,0,0,2,26.89,990.24,1,1,0,1,0,0.7076315789473684,0,19.8048,1
344,52.0,1,8,1,0,0,2,2,39.31,317.17,1,0,0,1,0,4.367777777777778,0,5.984339622641509,1
3243,55.0,0,44,1,1,0,1,0,80.79,3542.52,0,0,0,0,0,1.7953333333333334,1,63.25928571428572,0
1049,30.0,1,5,0,1,0,0,2,108.38,533.18,1,0,1,0,1,18.063333333333333,0,17.199354838709677,1
3678,44.0,1,69,1,0,0,1,2,111.79,2132.26,0,1,0,0,0,1.5970000000000002,0,47.38355555555556,1
2576,42.0,0,31,1,0,1,0,1,75.87,2345.69,1,0,0,0,0,2.3709375,0,54.55093023255814,1
887,26.0,1,45,1,1,0,0,0,23.46,1043.37,0,0,0,0,0,0.51,1,38.64333333333333,0
1057,21.0,1,9,1,1,1,2,2,56.29,512.85,1,1,1,0,0,5.629,1,23.311363636363637,1
2167,31.0,1,32,1,1,1,1,3,111.88,3572.67,1,1,1,0,0,3.39030303030303,1,111.6459375,1
1600,44.0,1,33,0,1,1,0,3,69.99,2312.44,1,0,1,0,0,2.058529411764706,0,51.38755555555556,1
1268,51.0,1,67,0,1,1,0,1,92.66,6215.7,1,1,1,0,0,1.3626470588235293,0,119.5326923076923,1
2351,28.0,1,30,1,1,1,2,0,46.92,1419.31,0,0,0,1,0,1.5135483870967743,1,48.94172413793103,0
3007,58.0,0,29,1,1,1,1,1,22.5,648.97,1,0,0,0,0,0.75,1,10.999491525423728,1
1206,20.0,0,3,1,1,0,0,2,77.84,236.63,0,1,1,1,1,19.46,1,11.268095238095238,1
2797,45.0,0,57,1,1,0,0,0,103.5,5902.93,0,1,1,1,0,1.7844827586206897,1,128.32456521739132,1
2656,46.0,1,30,1,0,1,0,2,119.03,3583.62,0,1,1,0,0,3.839677419354839,0,76.24723404255319,1
2265,26.0,0,9,1,1,1,2,2,104.66,949.78,1,1,1,1,1,10.466,1,35.17703703703704,1
3622,20.0,1,26,0,1,0,0,0,75.4,1973.43,1,0,0,1,0,2.7925925925925927,0,93.97285714285715,1
2993,42.0,1,2,0,1,0,0,2,80.87,145.09,0,1,0,1,1,26.956666666666667,0,3.374186046511628,1
1423,51.0,1,62,1,1,0,0,3,102.42,6343.4,0,1,1,0,0,1.6257142857142857,1,121.98846153846154,1
373,29.0,1,3,0,1,1,2,1,21.98,76.26,0,1,1,0,0,5.495,0,2.5420000000000003,1
1041,59.0,0,46,0,1,0,1,2,115.16,5303.17,1,0,0,0,0,2.450212765957447,0,88.38616666666667,1
2444,26.0,1,68,1,1,1,1,2,73.12,4970.91,0,1,1,0,0,1.0597101449275363,1,184.10777777777778,1
2270,32.0,0,25,1,1,0,0,0,115.21,2875.51,0,0,0,0,0,4.431153846153846,1,87.13666666666667,0
2615,57.0,1,51,1,1,1,0,1,96.45,4926.84,1,0,0,0,0,1.8548076923076924,1,84.9455172413793,1
860,42.0,0,13,0,0,1,2,0,35.23,438.19,0,1,0,1,0,2.516428571428571,0,10.19046511627907,1
245,22.0,0,44,0,1,1,2,3,36.53,1615.24,1,1,1,0,0,0.8117777777777778,0,70.22782608695653,1
268,28.0,0,35,1,1,1,2,2,55.36,1938.51,1,0,1,1,0,1.5377777777777777,1,66.84517241379311,1
1595,51.0,0,55,1,1,1,2,2,46.4,2547.11,0,0,0,1,0,0.8285714285714285,1,48.98288461538462,0
270,41.0,0,9,1,1,0,2,0,63.93,580.39,1,1,1,0,0,6.393,1,13.818809523809524,1
134,32.0,0,2,1,1,0,1,2,80.39,156.92,0,0,1,0,1,26.796666666666667,1,4.755151515151515,0
1424,55.0,1,61,1,1,1,2,1,63.66,3883.55,1,1,0,0,0,1.026774193548387,1,69.34910714285715,1
1840,44.0,0,41,1,0,1,1,3,25.64,1050.78,1,1,0,1,0,0.6104761904761905,0,23.350666666666665,1
2602,22.0,1,44,0,0,1,0,3,117.56,5180.09,1,0,0,1,0,2.6124444444444443,0,225.2213043478261,1
740,65.0,0,64,1,1,0,0,0,62.51,4002.23,0,1,1,1,0,0.9616923076923076,1,60.639848484848486,1
821,43.0,1,31,1,0,1,2,0,105.11,3239.32,1,0,0,0,0,3.2846875,0,73.6209090909091,1
403,35.0,0,47,1,1,1,0,0,27.4,1273.88,1,0,1,0,0,0.5708333333333333,1,35.385555555555555,1
1820,23.0,0,2,1,0,1,2,1,101.01,191.18,0,0,1,0,1,33.67,0,7.965833333333333,0
3031,54.0,1,69,0,1,0,0,1,37.34,2581.03,1,1,0,0,0,0.5334285714285715,0,46.92781818181818,1
528,65.0,0,58,1,1,1,0,1,87.94,5106.09,1,1,1,0,0,1.4905084745762711,1,77.36500000000001,1
1203,30.0,0,44,1,1,1,0,1,86.18,3808.62,1,1,1,1,0,1.9151111111111112,1,122.85870967741936,1
2097,45.0,0,56,0,1,0,0,2,110.98,6204.74,1,1,1,0,0,1.947017543859649,0,134.88565217391303,1
2605,22.0,1,43,0,0,0,0,2,52.07,2252.1,1,1,0,0,0,1.1834090909090909,0,97.91739130434782,1
676,30.0,0,34,1,0,0,0,2,30.9,1031.22,1,0,0,0,0,0.8828571428571428,0,33.26516129032258,1
3046,34.0,1,30,1,1,1,2,2,106.46,3193.98,1,1,0,1,0,3.4341935483870967,1,91.25657142857143,1
1176,67.0,0,71,0,0,1,0,2,53.16,3776.81,0,0,0,0,0,0.7383333333333333,0,55.54132352941176,0
1156,57.0,0,70,1,0,0,0,2,43.25,3029.92,1,0,0,1,0,0.6091549295774648,0,52.24,1
590,62.0,1,55,0,1,0,0,3,68.62,3771.0,0,0,0,0,0,1.225357142857143,0,59.857142857142854,0
2127,49.0,0,67,1,1,1,1,2,34.61,2320.05,0,0,1,0,0,0.5089705882352941,1,46.401,0
1683,46.0,0,13,1,1,1,1,1,49.7,633.75,1,1,1,1,0,3.5500000000000003,1,13.48404255319149,1
182,68.0,1,3,0,1,1,1,1,58.53,184.24,0,1,0,1,0,14.6325,0,2.670144927536232,1
2827,20.0,0,26,1,1,1,0,2,47.73,1243.48,1,0,1,0,0,1.7677777777777777,1,59.21333333333333,1
3591,57.0,1,57,0,1,0,0,2,65.03,3710.33,1,0,1,0,0,1.1212068965517241,0,63.97120689655172,1
3116,51.0,1,24,1,1,0,1,1,58.47,1400.49,1,1,0,0,0,2.3388,1,26.9325,1
444,57.0,1,53,0,1,1,2,1,97.46,5162.1,0,0,0,0,0,1.8048148148148146,0,89.00172413793103,0
1115,44.0,0,70,1,0,1,0,1,111.84,2132.26,1,0,0,0,0,1.5752112676056338,0,47.38355555555556,1
312,30.0,1,43,0,1,0,0,1,30.09,1309.77,1,1,0,1,0,0.6838636363636363,0,42.25064516129032,1
658,62.0,1,60,1,1,1,0,1,102.33,6125.86,1,1,0,0,0,1.6775409836065573,1,97.23587301587301,1
2146,50.0,0,58,1,1,0,0,3,113.18,6550.0,0,0,0,0,0,1.9183050847457628,1,128.4313725490196,0
2009,23.0,1,49,0,1,0,1,2,88.66,4347.0,1,1,1,1,0,1.7731999999999999,0,181.125,1
597,41.0,0,42,1,1,0,0,0,119.64,5021.56,1,1,0,1,0,2.782325581395349,1,119.56095238095239,1
2005,36.0,0,66,0,1,1,0,2,53.5,3532.24,1,1,1,1,0,0.7985074626865671,0,95.46594594594595,1
2865,33.0,0,11,1,1,1,0,1,103.03,1133.09,0,0,1,1,1,8.585833333333333,1,33.32617647058823,0
1556,57.0,0,18,0,1,1,2,3,87.37,1578.88,1,0,0,0,0,4.598421052631579,0,27.222068965517245,1
1028,45.0,1,52,1,1,1,2,0,52.34,2718.82,1,1,1,1,0,0.9875471698113208,1,59.10478260869566,1
2015,50.0,1,46,1,1,1,2,2,90.47,4149.54,0,1,1,0,0,1.9248936170212765,1,81.3635294117647,1
1305,65.0,1,44,1,1,0,0,3,70.96,3114.34,1,1,0,0,0,1.5768888888888888,1,47.1869696969697,1
3084,58.0,1,22,1,1,0,1,3,38.9,854.2,0,1,1,1,0,1.691304347826087,1,14.477966101694916,1
2711,30.0,1,53,1,1,0,0,1,37.39,1969.12,0,1,0,1,0,0.6924074074074075,1,63.519999999999996,1
2981,60.0,0,59,1,1,1,0,2,91.34,5388.69,0,1,1,0,0,1.5223333333333333,1,88.33918032786885,1
3407,62.0,1,30,1,0,0,0,1,91.19,2736.31,1,1,1,1,0,2.9416129032258063,0,43.43349206349206,1
1504,42.0,1,8,1,1,0,0,1,73.08,581.06,1,0,0,1,1,8.12,1,13.513023255813952,1
1352,44.0,1,57,0,0,1,0,0,70.14,4000.07,1,1,0,1,0,1.2093103448275861,0,88.89044444444446,1
1029,53.0,0,20,1,0,0,2,0,38.0,743.86,0,1,0,1,0,1.8095238095238095,0,13.775185185185185,1
1664,44.0,0,25,1,1,1,0,0,62.93,1563.72,0,1,0,1,0,2.4203846153846156,1,34.74933333333333,1
3735,55.0,1,19,1,1,1,0,2,107.14,2024.23,1,0,0,1,0,5.357,1,36.14696428571428,1
3018,24.0,0,5,1,1,1,0,2,105.47,536.15,0,1,0,0,1,17.578333333333333,1,21.445999999999998,1
427,22.0,1,27,0,1,0,0,1,86.09,2347.49,0,0,1,1,0,3.0746428571428575,0,102.06478260869564,0
1922,60.0,1,40,1,1,0,0,0,119.74,4780.79,1,0,1,0,0,2.9204878048780487,1,78.37360655737704,1
503,62.0,0,26,0,1,1,0,2,109.32,2839.97,1,0,1,1,0,4.0488888888888885,0,45.07888888888888,1
1216,68.0,0,27,0,1,1,0,0,34.52,925.11,1,0,1,1,0,1.2328571428571429,0,13.407391304347826,1
1867,48.0,1,62,0,1,1,0,3,59.91,3716.63,1,1,1,0,0,0.9509523809523809,0,75.8495918367347,1
2057,40.0,1,50,1,0,1,0,2,33.19,1653.42,0,1,1,1,0,0.6507843137254902,0,40.32731707317073,1
930,59.0,0,42,0,1,1,0,3,66.61,2800.45,0,0,0,1,0,1.5490697674418605,0,46.674166666666665,0
1592,27.0,1,29,0,0,1,0,2,97.64,2838.21,1,1,0,0,0,3.2546666666666666,0,101.36464285714285,1
2330,49.0,0,39,1,0,1,0,2,35.58,1375.38,1,1,1,1,0,0.8895,0,27.507600000000004,1
3455,60.0,1,60,0,0,0,0,3,108.04,6485.12,1,0,0,0,0,1.7711475409836066,0,106.31344262295082,1
411,47.0,0,41,0,0,1,2,3,76.91,3135.37,0,0,0,1,0,1.831190476190476,0,65.32020833333333,0
997,56.0,1,33,0,1,0,0,2,94.89,3128.8,0,0,1,1,0,2.7908823529411766,0,54.891228070175444,0
2984,48.0,1,16,1,1,1,0,3,24.52,389.08,0,0,0,1,0,1.4423529411764706,1,7.940408163265306,0
2539,35.0,0,23,1,1,1,2,2,29.38,673.45,0,0,1,0,0,1.2241666666666666,1,18.706944444444446,0
196,53.0,1,7,0,1,1,2,2,82.09,571.51,1,0,0,0,1,10.26125,0,10.583518518518519,1
3038,19.0,1,26,1,0,1,2,2,103.82,2694.37,1,1,1,0,0,3.845185185185185,0,134.7185,1
2684,31.0,0,12,1,0,1,1,2,107.39,1286.02,0,0,0,0,0,8.260769230769231,0,40.188125,0
37,30.0,1,5,1,1,0,0,2,88.84,446.58,1,1,0,0,1,14.806666666666667,1,14.405806451612902,1
1035,46.0,1,69,1,1,0,0,1,40.09,2768.87,0,0,0,0,0,0.5727142857142857,1,58.912127659574466,0
176,29.0,1,49,1,1,1,1,3,39.5,1936.65,1,1,0,0,0,0.79,1,64.555,1
1092,56.0,0,26,1,1,1,2,2,108.14,2805.9,0,1,0,0,0,4.005185185185185,1,49.22631578947369,1
2699,19.0,0,5,0,1,0,1,2,31.32,167.4,0,0,1,1,0,5.22,0,8.370000000000001,0
170,49.0,0,22,0,1,1,2,2,88.61,1964.67,0,1,0,0,0,3.8526086956521737,0,39.2934,1
1271,30.0,1,13,1,0,0,0,0,73.35,940.67,0,0,0,0,0,5.239285714285714,0,30.344193548387096,0
2367,63.0,1,28,0,1,0,0,2,62.14,1741.56,1,0,0,1,0,2.1427586206896554,0,27.211875,1
2743,44.0,1,33,1,0,0,2,2,64.03,2108.31,0,0,0,0,0,1.8832352941176471,0,46.85133333333333,0
609,66.0,1,23,1,1,1,1,3,114.52,2643.22,1,1,1,0,0,4.7716666666666665,1,39.4510447761194,1
3081,58.0,0,18,1,0,1,2,3,106.14,1910.39,0,1,1,1,0,5.586315789473685,0,32.37949152542373,1
3449,34.0,1,30,1,1,1,1,2,106.5,3195.53,1,0,0,0,0,3.435483870967742,1,91.30085714285715,1
2726,57.0,1,26,1,0,0,0,0,60.66,1582.11,0,1,1,0,0,2.2466666666666666,0,27.277758620689653,1
3653,48.0,1,16,0,1,0,0,2,30.7,488.22,1,1,1,0,0,1.8058823529411765,0,9.963673469387755,1
1066,51.0,0,39,1,1,0,2,2,119.78,4688.19,1,1,0,1,0,2.9945,1,90.1575,1
1183,41.0,1,33,1,1,0,0,0,34.53,1144.59,1,0,1,1,0,1.0155882352941177,1,27.252142857142854,1
1054,62.0,1,26,1,0,0,0,0,71.56,1869.88,0,0,1,1,0,2.6503703703703705,0,29.680634920634922,0
2357,52.0,1,48,1,1,0,0,0,46.46,2227.87,1,1,0,1,0,0.9481632653061225,1,42.03528301886792,1
580,65.0,1,65,1,1,0,0,2,71.07,4618.32,1,0,1,0,0,1.0768181818181817,1,69.97454545454545,1
1750,23.0,1,38,1,1,0,0,3,50.49,1926.74,1,0,1,0,0,1.2946153846153847,1,80.28083333333333,1
2251,36.0,0,2,1,1,1,1,2,109.69,226.49,1,0,1,0,1,36.56333333333333,1,6.121351351351351,1
256,47.0,1,6,1,0,1,0,0,116.83,688.49,1,1,0,1,1,16.69,0,14.343541666666667,1
2414,24.0,1,46,1,1,0,0,3,61.01,2807.74,0,0,0,1,0,1.2980851063829786,1,112.30959999999999,0
2186,27.0,1,50,1,1,1,2,2,27.02,1355.74,1,1,1,0,0,0.5298039215686274,1,48.419285714285714,1
1326,58.0,1,38,1,0,1,0,0,86.33,3279.24,0,0,1,0,0,2.2135897435897434,0,55.580338983050844,0
3481,49.0,1,18,0,0,0,2,0,57.66,1041.67,1,0,0,0,0,3.034736842105263,0,20.8334,1
2525,51.0,1,27,1,0,0,0,2,118.6,3201.32,1,0,1,0,0,4.235714285714286,0,61.56384615384616,1
153,45.0,1,41,1,1,0,2,1,28.94,1164.07,0,1,0,0,0,0.6890476190476191,1,25.30586956521739,1
2585,32.0,1,17,1,1,1,0,1,31.91,529.36,1,0,0,1,0,1.7727777777777778,1,16.041212121212123,1
2487,47.0,1,62,1,1,0,0,2,89.94,5586.03,1,1,1,0,0,1.4276190476190476,1,116.375625,1
1445,54.0,1,29,0,0,1,2,1,95.86,2777.5,1,1,0,1,0,3.195333333333333,0,50.5,1
716,46.0,0,58,0,1,0,1,3,67.11,3894.28,1,0,1,0,0,1.137457627118644,0,82.85702127659575,1
3035,39.0,0,70,0,1,1,0,0,47.73,3341.06,0,0,1,0,0,0.6722535211267605,0,83.5265,0
2541,21.0,0,22,0,1,0,2,1,50.98,1113.31,0,1,1,0,0,2.216521739130435,0,50.605,1
3441,37.0,0,6,1,1,0,0,3,53.8,318.13,0,1,0,1,0,7.685714285714285,1,8.371842105263157,1
2107,49.0,1,26,1,0,1,2,2,42.53,1109.07,1,1,1,0,0,1.5751851851851852,0,22.1814,1
1160,53.0,0,39,1,1,0,0,1,105.06,4101.65,1,0,1,1,0,2.6265,1,75.95648148148148,1
2860,44.0,0,12,1,1,0,0,2,26.51,340.0,1,0,1,1,0,2.039230769230769,1,7.555555555555555,1
802,44.0,1,14,0,0,1,0,2,69.59,845.44,0,0,0,0,0,4.639333333333334,0,18.787555555555556,0
1644,44.0,0,22,0,1,1,0,2,94.76,2101.43,1,1,1,0,0,4.12,0,46.69844444444444,1
1580,34.0,0,51,0,1,1,0,1,20.38,1030.78,1,0,1,0,0,0.39192307692307693,0,29.450857142857142,1
3196,29.0,1,23,1,0,1,0,1,107.8,2484.29,0,0,0,0,0,4.491666666666666,0,82.80966666666667,0
3654,39.0,1,48,1,0,0,0,2,90.63,4352.02,1,0,0,1,0,1.8495918367346937,0,108.80050000000001,1
1027,34.0,1,71,0,1,0,0,1,27.34,1939.88,0,0,0,1,0,0.37972222222222224,0,55.42514285714286,0
2065,27.0,0,50,1,1,1,0,2,109.5,5474.94,1,0,1,1,0,2.1470588235294117,1,195.5335714285714,1
1937,18.0,0,13,0,1,1,2,1,68.73,887.26,0,0,0,0,0,4.909285714285715,0,46.6978947368421,0
2277,39.0,1,10,1,0,1,0,3,85.22,861.24,1,0,0,1,1,7.747272727272727,0,21.531,1
654,43.0,1,55,1,0,1,1,2,108.2,5942.57,0,1,1,0,0,1.9321428571428572,0,135.0584090909091,1
2545,35.0,0,9,1,1,1,2,2,108.12,976.26,1,0,0,0,1,10.812000000000001,1,27.118333333333332,1
1708,67.0,1,52,1,1,1,1,2,60.87,3172.8,1,0,0,0,0,1.1484905660377358,1,46.65882352941177,1
1077,31.0,0,2,1,1,1,2,2,43.77,101.38,1,0,0,0,0,14.590000000000002,1,3.168125,1
3213,64.0,1,25,0,1,0,0,0,45.74,1153.22,0,1,0,1,0,1.7592307692307694,0,17.741846153846154,1
3050,46.0,1,13,1,1,0,0,2,96.59,1261.39,0,1,0,0,0,6.899285714285715,1,26.83808510638298,1
3374,29.0,0,51,1,0,1,0,1,112.94,5753.56,1,0,1,0,0,2.171923076923077,0,191.78533333333334,1
2644,53.0,1,58,1,1,0,0,0,27.22,1570.9,0,0,0,0,0,0.46135593220338983,1,29.090740740740742,0
493,52.0,1,34,1,1,0,2,0,21.5,719.61,0,0,1,1,0,0.6142857142857143,1,13.577547169811321,0
2506,69.0,1,35,1,1,0,0,2,102.29,3567.81,1,1,0,1,0,2.841388888888889,1,50.968714285714285,1
1010,29.0,0,3,1,1,1,0,1,58.66,175.97,1,1,1,0,0,14.665,1,5.865666666666667,1
1204,24.0,1,59,0,1,0,1,0,47.64,2803.49,0,1,1,1,0,0.794,0,112.13959999999999,1
553,46.0,1,70,1,1,0,0,2,38.84,2730.79,1,1,0,0,0,0.5470422535211268,1,58.10191489361702,1
2672,28.0,1,48,0,1,1,0,1,54.65,2617.41,1,1,0,1,0,1.1153061224489795,0,90.25551724137931,1
15,50.0,1,64,0,1,1,0,2,117.15,2132.26,1,0,0,0,0,1.8023076923076924,0,41.80901960784314,1
371,23.0,1,19,1,1,0,2,2,117.71,2233.84,1,0,0,0,0,5.8854999999999995,1,93.07666666666667,1
3467,64.0,1,67,1,0,0,2,1,53.15,3547.01,0,1,1,0,0,0.7816176470588235,0,54.56938461538462,1
2967,32.0,0,5,0,1,0,0,1,116.37,592.74,1,0,0,0,1,19.395,0,17.96181818181818,1
3746,49.0,0,67,1,1,0,0,3,49.99,3356.28,1,0,0,0,0,0.7351470588235295,1,67.1256,1
1015,68.0,1,11,1,0,0,0,2,105.45,1168.06,1,0,0,0,1,8.7875,0,16.928405797101448,1
3139,28.0,0,68,0,1,1,0,0,41.2,2807.55,1,0,0,0,0,0.5971014492753624,0,96.81206896551724,1
759,40.0,0,69,1,0,1,1,2,102.65,7075.26,1,1,1,1,0,1.4664285714285714,0,172.56731707317073,1
2214,43.0,1,1,1,1,0,0,2,55.37,47.97,0,1,0,1,0,27.685,1,1.0902272727272726,1
1034,51.0,0,63,1,0,1,0,3,39.57,2497.43,1,1,0,1,0,0.61828125,0,48.027499999999996,1
491,63.0,0,29,1,0,1,2,2,113.48,3306.35,0,0,1,1,0,3.7826666666666666,0,51.66171875,0
686,51.0,0,12,1,0,0,2,3,41.42,500.9,1,0,0,0,0,3.186153846153846,0,9.632692307692308,1
2633,46.0,0,41,1,1,0,1,1,119.18,4896.16,1,1,1,0,0,2.837619047619048,1,104.1736170212766,1
3174,21.0,0,2,1,1,1,0,1,30.86,56.46,1,0,0,0,0,10.286666666666667,1,2.5663636363636364,1
1954,34.0,0,37,1,1,1,0,1,21.0,787.98,0,1,0,1,0,0.5526315789473685,1,22.513714285714286,1
1021,52.0,0,45,0,1,1,0,1,107.08,4814.41,0,0,1,1,0,2.3278260869565215,0,90.83792452830188,0
3119,30.0,0,48,1,0,1,1,2,78.66,3778.08,1,1,1,0,0,1.6053061224489795,0,121.87354838709678,1
3230,58.0,1,24,1,1,0,0,1,62.16,1488.18,1,1,0,0,0,2.4863999999999997,1,25.223389830508477,1
1184,56.0,1,22,0,1,1,2,1,28.2,629.29,0,1,0,0,0,1.2260869565217392,0,11.04017543859649,1
936,32.0,0,11,1,1,0,2,1,77.49,861.42,1,1,0,0,1,6.4575,1,26.10363636363636,1
2839,46.0,0,58,1,1,0,0,0,59.37,3428.69,0,0,1,0,0,1.006271186440678,1,72.95085106382979,0
1806,46.0,1,46,0,0,0,0,2,68.36,3157.81,1,1,1,0,0,1.454468085106383,0,67.18744680851064,1
3361,28.0,0,29,1,0,1,1,2,83.04,2431.92,0,0,0,0,0,2.7680000000000002,0,83.85931034482759,0
2885,69.0,0,35,1,1,1,2,2,83.99,2936.1,0,1,1,0,0,2.333055555555555,1,41.94428571428571,1
1934,49.0,1,15,1,1,1,2,1,116.06,1739.63,1,1,0,1,0,7.25375,1,34.7926,1
1628,19.0,1,60,1,1,1,0,2,69.59,5142.99,0,0,1,0,0,1.1408196721311477,1,257.1495,0
2054,64.0,1,42,1,1,0,0,1,53.94,2266.15,1,0,0,0,0,1.2544186046511627,1,34.863846153846154,1
1579,31.0,0,43,1,0,1,1,3,52.96,2277.24,1,1,1,1,0,1.2036363636363636,0,71.16375,1
3330,37.0,0,49,1,0,0,1,0,67.72,3337.25,1,0,0,1,0,1.3544,0,87.82236842105263,1
1152,39.0,1,64,0,1,1,0,2,45.93,2925.98,1,0,0,0,0,0.7066153846153846,0,73.1495,1
645,28.0,1,32,1,1,1,0,2,57.64,1836.59,1,1,0,0,0,1.7466666666666666,1,63.330689655172414,1
3600,44.0,0,64,0,1,0,1,3,104.21,6673.62,0,0,1,0,0,1.6032307692307692,0,148.30266666666665,0
1880,20.0,1,2,1,1,1,0,0,105.98,195.76,0,1,1,1,1,35.32666666666667,1,9.321904761904761,1
2905,34.0,0,24,1,1,1,2,2,82.78,1982.99,1,1,1,0,0,3.3112,1,56.65685714285714,1
3457,61.0,0,66,1,1,1,0,0,78.28,5162.66,0,0,0,1,0,1.1683582089552238,1,83.26870967741935,0
1771,45.0,1,38,1,1,1,1,2,62.71,2392.6,1,1,0,0,0,1.607948717948718,1,52.01304347826087,1
2513,46.0,1,31,0,1,0,1,1,83.59,2598.22,0,1,0,0,0,2.6121875,0,55.28127659574468,1
439,38.0,0,26,0,1,1,0,2,100.61,2599.03,1,1,1,0,0,3.7262962962962964,0,66.64179487179487,1
3676,64.0,1,29,0,0,1,1,0,93.78,2712.69,0,0,0,1,0,3.126,0,41.73369230769231,0
1456,44.0,1,67,1,0,1,1,2,23.55,1570.95,0,0,1,1,0,0.3463235294117647,0,34.910000000000004,0
2725,54.0,1,25,1,1,0,2,0,93.11,2325.58,0,1,1,1,0,3.581153846153846,1,42.283272727272724,1
3665,44.0,1,48,0,1,1,0,3,91.99,4404.54,1,0,0,0,0,1.8773469387755102,0,97.87866666666666,1
1970,23.0,0,65,1,1,1,1,0,29.9,1948.02,1,1,1,1,0,0.453030303030303,1,81.1675,1
1474,36.0,0,53,1,1,1,1,1,35.02,1849.12,1,0,0,1,0,0.6485185185185186,1,49.976216216216216,1
2796,22.0,0,67,1,1,1,0,2,98.79,6624.82,1,0,0,0,0,1.452794117647059,1,288.03565217391304,1
2829,20.0,0,18,1,0,1,2,2,75.9,1366.17,1,0,0,0,0,3.9947368421052634,0,65.05571428571429,1
277,18.0,1,9,1,1,1,0,0,102.16,909.71,0,0,0,1,1,10.216,1,47.87947368421053,0
267,55.0,1,38,0,1,1,0,0,38.47,1475.74,0,0,1,1,0,0.9864102564102564,0,26.3525,0
40,32.0,0,21,1,1,1,0,2,23.06,498.44,1,1,0,0,0,1.048181818181818,1,15.104242424242424,1
1372,51.0,0,65,1,0,1,0,3,36.19,2355.25,1,0,1,0,0,0.5483333333333333,0,45.29326923076923,1
146,52.0,1,21,1,0,0,2,2,65.26,1368.07,0,1,1,0,0,2.9663636363636368,0,25.812641509433963,1
1143,66.0,0,27,1,1,0,1,2,72.33,1942.35,0,1,0,1,0,2.5832142857142855,1,28.990298507462686,1
1877,42.0,0,70,0,1,1,0,3,105.77,7414.61,1,1,0,0,0,1.4897183098591549,0,172.43279069767442,1
2278,41.0,1,44,1,1,1,2,1,91.62,4039.51,1,1,1,0,0,2.036,1,96.17880952380953,1
794,29.0,0,28,1,1,0,0,3,119.04,3324.98,0,0,1,0,0,4.104827586206897,1,110.83266666666667,0
1190,35.0,1,45,1,1,0,0,3,69.59,1247.28,0,0,0,1,0,1.5128260869565218,1,34.64666666666667,0
2832,32.0,1,17,1,1,1,0,1,33.02,565.91,1,1,1,1,0,1.8344444444444445,1,17.14878787878788,1
1430,61.0,0,40,1,1,0,0,2,28.44,1125.85,0,1,0,0,0,0.6936585365853659,1,18.158870967741933,1
3616,33.0,1,3,1,1,1,0,0,73.85,215.29,0,1,1,0,1,18.4625,1,6.332058823529412,1
550,44.0,0,66,1,1,1,1,1,46.69,3071.13,1,0,1,0,0,0.696865671641791,1,68.24733333333333,1
2411,25.0,1,46,1,0,0,0,2,88.36,4054.48,0,1,0,1,0,1.88,0,155.94153846153847,1
3337,63.0,0,30,1,1,0,0,2,33.27,990.9,1,1,0,0,0,1.073225806451613,1,15.4828125,1
525,42.0,0,69,0,1,0,0,1,30.32,2101.14,0,0,0,1,0,0.43314285714285716,0,48.86372093023255,0
2623,34.0,0,9,0,1,1,0,1,66.02,576.63,0,0,0,1,0,6.601999999999999,0,16.475142857142856,0
